YEAR,CURRENT_ROUND,TEAM_A,SEED_A,FARTHEST_ROUND_A,SCORE_A,TEAM_B,SEED_B,FARTHEST_ROUND_B,SCORE_B,WINNER_TEAM,CONF_A,K TEMPO_A,K TEMPO RANK_A,KADJ T_A,KADJ T RANK_A,K OFF_A,KO RANK_A,KADJ O_A,KADJ O RANK_A,K DEF_A,KD RANK_A,KADJ D_A,KADJ D RANK_A,KADJ EM_A,KADJ EM RANK_A,BADJ EM_A,BADJ O_A,BADJ D_A,BARTHAG_A,GAMES_A,W_A,L_A,WIN%_A,EFG%_A,EFG%D_A,FTR_A,FTRD_A,TOV%_A,TOV%D_A,OREB%_A,DREB%_A,OP OREB%_A,OP DREB%_A,RAW T_A,2PT%_A,2PT%D_A,3PT%_A,3PT%D_A,BLK%_A,BLKED%_A,AST%_A,OP AST%_A,2PTR_A,3PTR_A,2PTRD_A,3PTRD_A,BADJ T_A,AVG HGT_A,EFF HGT_A,EXP_A,TALENT_A,FT%_A,OP FT%_A,PPPO_A,PPPD_A,ELITE SOS_A,WAB_A,BADJ EM RANK_A,BADJ O RANK_A,BADJ D RANK_A,BARTHAG RANK_A,EFG% RANK_A,EFGD% RANK_A,FTR RANK_A,FTRD RANK_A,TOV% RANK_A,TOV%D RANK_A,OREB% RANK_A,DREB% RANK_A,OP OREB% RANK_A,OP DREB% RANK_A,RAW T RANK_A,2PT% RANK_A,2PT%D RANK_A,3PT% RANK_A,3PT%D RANK_A,BLK% RANK_A,BLKED% RANK_A,AST% RANK_A,OP AST% RANK_A,2PTR RANK_A,3PTR RANK_A,2PTRD RANK_A,3PTRD RANK_A,BADJT RANK_A,AVG HGT RANK_A,EFF HGT RANK_A,EXP RANK_A,TALENT RANK_A,FT% RANK_A,OP FT% RANK_A,PPPO RANK_A,PPPD RANK_A,ELITE SOS RANK_A,CONF REG BADJ EM_A,CONF REG BADJ O_A,CONF REG BADJ D_A,CONF REG BARTHAG_A,CONF REG G_A,CONF REG W_A,CONF REG L_A,CONF REG WIN%_A,CONF REG EFG%_A,CONF REG EFGD%_A,CONF REG FTR_A,CONF REG FTRD_A,CONF REG TOV%_A,CONF REG TOV%D_A,CONF REG OREB%_A,CONF REG DREB%_A,CONF REG OP OREB%_A,CONF REG OP DREB%_A,CONF REG RAW T_A,CONF REG 2PT%_A,CONF REG 2PT%D_A,CONF REG 3PT%_A,CONF REG 3PT%D_A,CONF REG BLK%_A,CONF REG BLKED%_A,CONF REG AST%_A,CONF REG OP AST %_A,CONF REG 2PTR_A,CONF REG 3PTR_A,CONF REG 2PTRD_A,CONF REG 3PTRD_A,CONF REG BADJ T_A,CONF REG AVG HGT_A,CONF REG EFF HGT_A,CONF REG EXP_A,CONF REG TALENT_A,CONF REG FT%_A,CONF REG OP FT%_A,CONF REG PPPO_A,CONF REG PPPD_A,CONF REG ELITE SOS_A,CONF REG WAB_A,CONF_B,K TEMPO_B,K TEMPO RANK_B,KADJ T_B,KADJ T RANK_B,K OFF_B,KO RANK_B,KADJ O_B,KADJ O RANK_B,K DEF_B,KD RANK_B,KADJ D_B,KADJ D RANK_B,KADJ EM_B,KADJ EM RANK_B,BADJ EM_B,BADJ O_B,BADJ D_B,BARTHAG_B,GAMES_B,W_B,L_B,WIN%_B,EFG%_B,EFG%D_B,FTR_B,FTRD_B,TOV%_B,TOV%D_B,OREB%_B,DREB%_B,OP OREB%_B,OP DREB%_B,RAW T_B,2PT%_B,2PT%D_B,3PT%_B,3PT%D_B,BLK%_B,BLKED%_B,AST%_B,OP AST%_B,2PTR_B,3PTR_B,2PTRD_B,3PTRD_B,BADJ T_B,AVG HGT_B,EFF HGT_B,EXP_B,TALENT_B,FT%_B,OP FT%_B,PPPO_B,PPPD_B,ELITE SOS_B,WAB_B,BADJ EM RANK_B,BADJ O RANK_B,BADJ D RANK_B,BARTHAG RANK_B,EFG% RANK_B,EFGD% RANK_B,FTR RANK_B,FTRD RANK_B,TOV% RANK_B,TOV%D RANK_B,OREB% RANK_B,DREB% RANK_B,OP OREB% RANK_B,OP DREB% RANK_B,RAW T RANK_B,2PT% RANK_B,2PT%D RANK_B,3PT% RANK_B,3PT%D RANK_B,BLK% RANK_B,BLKED% RANK_B,AST% RANK_B,OP AST% RANK_B,2PTR RANK_B,3PTR RANK_B,2PTRD RANK_B,3PTRD RANK_B,BADJT RANK_B,AVG HGT RANK_B,EFF HGT RANK_B,EXP RANK_B,TALENT RANK_B,FT% RANK_B,OP FT% RANK_B,PPPO RANK_B,PPPD RANK_B,ELITE SOS RANK_B,CONF REG BADJ EM_B,CONF REG BADJ O_B,CONF REG BADJ D_B,CONF REG BARTHAG_B,CONF REG G_B,CONF REG W_B,CONF REG L_B,CONF REG WIN%_B,CONF REG EFG%_B,CONF REG EFGD%_B,CONF REG FTR_B,CONF REG FTRD_B,CONF REG TOV%_B,CONF REG TOV%D_B,CONF REG OREB%_B,CONF REG DREB%_B,CONF REG OP OREB%_B,CONF REG OP DREB%_B,CONF REG RAW T_B,CONF REG 2PT%_B,CONF REG 2PT%D_B,CONF REG 3PT%_B,CONF REG 3PT%D_B,CONF REG BLK%_B,CONF REG BLKED%_B,CONF REG AST%_B,CONF REG OP AST %_B,CONF REG 2PTR_B,CONF REG 3PTR_B,CONF REG 2PTRD_B,CONF REG 3PTRD_B,CONF REG BADJ T_B,CONF REG AVG HGT_B,CONF REG EFF HGT_B,CONF REG EXP_B,CONF REG TALENT_B,CONF REG FT%_B,CONF REG OP FT%_B,CONF REG PPPO_B,CONF REG PPPD_B,CONF REG ELITE SOS_B,CONF REG WAB_B
2025,16,Auburn,1,,,Texas A&M,4,,,,,68.8568,135,67.6684,153,121.014,4,128.505,1,100.799,60,93.4663,12,35.0385,4,35.396,129.049,93.653,0.976,33,28,5,84.84848,55.7,46,33.5,39.2,13.4,17.4,34.3,69.7,30.3,65.7,68.9,56.1,47.2,36.8,29.2,16.5,7.5,55.5,40.2,59.4,40.6,65.2,34.8,67.776,78.431,81.057,2.573,34.433,74,73.5,1.213,1.007,45.564,12.5,3,1,12,3,26,11,168,318,7,166,53,214,214,53,136,31,43,42,5,4,36,91,6,227,139,315,51,143,22,66,20,90,116,264,3,59,2,21.8,118.9,97.1,0.911,526,344,182,65.39923954,53,48.9,37,34,16,17.5,32.5,70.2,29.8,67.5,69.7,54.1,49.4,34.2,32.1,12,10,52.4,48.9,59.3,40.7,60.4,39.6,69,77.65,80.985,2.132,53.403,73,72.2,1.133,1.032,39.535,3.8,,67.4829,202,66.2185,237,109.403,110,116.281,43,99.5409,34,92.2075,8,24.0735,17,22.555,115.676,93.121,0.924,32,22,10,68.75,47.5,48.2,41.7,35.3,18.2,19.7,42,72.2,27.8,58,67.5,48,46.5,31.1,33.4,13.9,14.8,47.7,64.8,62.4,37.6,53,47,66.083,77.361,79.763,2.764,69.423,69.5,76.8,1.093,0.999,39.956,5.2,24,49,11,22,318,58,17,239,253,57,1,76,76,1,205,293,27,318,160,21,364,288,363,160,209,13,353,240,143,226,3,13,274,353,110,41,10,21.8,118.9,97.1,0.911,526,344,182,65.39923954,53,48.9,37,34,16,17.5,32.5,70.2,29.8,67.5,69.7,54.1,49.4,34.2,32.1,12,10,52.4,48.9,59.3,40.7,60.4,39.6,69,77.65,80.985,2.132,53.403,73,72.2,1.133,1.032,39.535,3.8
2025,16,Iowa St.,3,,,Michigan St.,2,,,,,69.3352,102,68.1108,130,110.694,82,117.897,31,102.594,88,95.8241,25,22.0726,25,20.445,117.393,96.948,0.9,33,22,11,66.66667,51.1,50.5,35.6,39.5,12.8,20.5,25.4,69.2,30.8,74.6,69.3,51,51.6,34.1,32.7,12.4,11.2,53.5,58.3,59.8,40.2,56,44,67.977,76.185,79.496,2.701,56.397,73.8,70.5,1.105,1.027,41.324,4.8,28,31,34,30,161,163,106,324,3,36,314,234,234,314,107,182,212,163,114,47,316,125,321,219,150,43,324,132,326,266,7,40,121,102,84,91,8,21.8,118.9,97.1,0.911,526,344,182,65.39923954,53,48.9,37,34,16,17.5,32.5,70.2,29.8,67.5,69.7,54.1,49.4,34.2,32.1,12,10,52.4,48.9,59.3,40.7,60.4,39.6,69,77.65,80.985,2.132,53.403,73,72.2,1.133,1.032,39.535,3.8,,69.2266,108,67.7809,144,112.538,58,118.056,29,96.7934,16,90.49,5,27.5664,8,24.997,116.833,91.836,0.941,33,27,6,81.81818,51.2,46.1,37.8,33.1,16.6,16.4,35.3,75.4,24.6,64.7,69.2,53.6,49.1,30.8,27.9,13.3,7.8,61.6,53.4,67.3,32.7,58.6,41.4,67.859,78.039,81.913,1.752,74.743,78.1,72.2,1.125,0.968,34.707,7.8,17,37,5,13,151,13,50,183,148,239,34,8,8,34,110,87,107,327,2,27,51,13,222,36,331,92,275,139,60,20,276,7,20,194,58,16,39,17.3,116,98.7,0.865,585,353,232,60.34188034,52.8,49.9,34,31,16.1,17.4,30.4,71,29,69.6,68.9,53.5,50.4,34.4,32.7,9.9,8.6,55.5,53.1,62,38,61.5,38.5,68.4,78.01,81.219,1.962,56.145,73.9,73,1.11,1.038,34.707,0.7
2025,16,Florida,1,,,Maryland,4,,,,,70.9277,43,69.5912,62,120.249,6,127.938,3,97.1962,18,92.1126,7,35.8258,2,33.693,127.699,94.006,0.971,34,30,4,88.23529,55,45.3,32.6,33,15,17,38.1,71.2,28.8,61.9,70.8,56.4,45.9,35.5,29.6,12.3,8.6,52.4,46.4,56.4,43.6,62.7,37.3,69.516,78.018,82.097,1.887,28.619,71.8,70.7,1.206,0.977,37.75,11.1,4,3,13,4,37,7,189,181,38,187,8,130,130,8,47,27,15,86,8,49,108,156,50,292,76,245,122,64,63,11,241,106,203,114,5,20,20,21.8,118.9,97.1,0.911,526,344,182,65.39923954,53,48.9,37,34,16,17.5,32.5,70.2,29.8,67.5,69.7,54.1,49.4,34.2,32.1,12,10,52.4,48.9,59.3,40.7,60.4,39.6,69,77.65,80.985,2.132,53.403,73,72.2,1.133,1.032,39.535,3.8,,70.7574,47,69.8717,57,114.918,33,118.089,28,94.8324,8,91.7546,6,26.3341,13,25.794,117.835,92.041,0.945,33,25,8,75.75758,53.8,47,32.9,25.9,14.5,20.2,31,72.8,27.2,69,70.7,52.7,47.6,37.2,30.7,12,6.4,50.4,49.4,64.5,35.5,64.2,35.8,69.841,77.5,80.919,1.64,66.049,75.5,73.9,1.151,0.944,31.337,4.6,14,28,6,10,59,27,182,28,24,40,152,59,59,152,50,114,54,31,28,54,4,222,113,95,271,284,82,54,119,73,301,18,70,275,29,6,53,17.3,116,98.7,0.865,585,353,232,60.34188034,52.8,49.9,34,31,16.1,17.4,30.4,71,29,69.6,68.9,53.5,50.4,34.4,32.7,9.9,8.6,55.5,53.1,62,38,61.5,38.5,68.4,78.01,81.219,1.962,56.145,73.9,73,1.11,1.038,34.707,0.7
2025,16,Texas Tech,3,,,St. Johns,2,,,,,64.5293,340,63.7849,344,118.148,11,121.965,14,104.135,127,102.633,94,19.3318,35,19.585,121.595,102.01,0.883,33,23,10,69.69697,55.5,48.3,30.6,40,17.1,15.5,35.6,72.6,27.4,64.4,64.5,57.3,46,35.4,35.1,17.9,8.9,64,44.2,57.4,42.6,65.8,34.2,63.782,78.167,80.841,1.638,87.492,79.1,73,1.182,1.039,30.085,2.2,32,16,92,35,30,62,256,333,179,297,25,67,67,25,342,18,17,90,264,2,145,3,24,275,90,330,38,340,41,83,302,1,11,239,11,121,57,12.9,113.1,100.2,0.801,361,204,157,56.50969529,52.2,49.7,30.3,29.2,16.8,17,30.6,71.5,28.5,69.4,67.1,52.4,49.3,34.7,33.5,10.7,9.7,56,53.1,59.2,40.8,61.4,38.6,67.5,77.931,80.875,1.97,59.681,73.1,72,1.09,1.034,29.676,-2.3,,70.4189,55,70.1918,49,110.13,94,113.938,64,92.0927,2,87.5628,1,26.3752,12,23.469,112.558,89.089,0.936,34,30,4,88.23529,49.7,46.6,30.2,30.4,15.6,21.9,37.3,71.1,28.9,62.7,70.4,51.5,45.8,30.4,31.8,15.1,8.3,53.7,55.9,69.7,30.3,59.2,40.8,70.097,78.209,80.533,2.12,64.078,68.9,67,1.102,0.922,27.94,7.8,21,70,2,15,244,19,270,115,74,13,9,134,134,9,55,162,13,338,69,9,87,121,284,19,347,115,254,50,39,124,151,22,296,4,91,2,66,12.9,113.1,100.2,0.801,361,204,157,56.50969529,52.2,49.7,30.3,29.2,16.8,17,30.6,71.5,28.5,69.4,67.1,52.4,49.3,34.7,33.5,10.7,9.7,56,53.1,59.2,40.8,61.4,38.6,67.5,77.931,80.875,1.97,59.681,73.1,72,1.09,1.034,29.676,-2.3
2025,16,Duke,1,,,Arizona,4,,,,,66.5794,256,65.803,266,124.282,1,127.999,2,93.0646,3,89.847,4,38.1518,1,37.181,128.453,91.272,0.981,34,31,3,91.17647,57.4,44.5,32.1,25.4,14.4,17.7,35.2,73.5,26.5,64.8,66.6,58,43.4,37.7,30.9,10.6,9.7,58.1,51.4,54.6,45.4,62.1,37.9,65.706,79.763,82.221,0.968,80.734,78.4,71.5,1.242,0.93,30.63,9.6,1,2,4,2,5,3,204,23,22,138,36,40,40,36,260,9,3,22,36,109,219,50,171,314,52,223,148,267,1,8,361,3,18,149,1,3,55,10.9,112.6,101.7,0.763,587,324,263,55.19591141,51.7,50.3,32.7,31.2,16.5,17,30.6,70.9,29.1,69.4,67.3,51.9,50.2,34.2,33.7,9.8,8.8,51.1,50.5,61.6,38.4,61.2,38.8,67.5,77.817,81.113,1.869,53.585,74.1,73.7,1.093,1.053,27.675,-3.6,,70.2006,64,69.9324,54,115.408,27,122.567,13,102.537,87,96.8244,32,25.7423,14,27.472,123.94,96.468,0.947,34,22,12,64.70588,52.9,48.6,36.6,29.2,16.2,16.6,35.9,71.5,28.5,64.1,70.2,55.1,47.2,32.4,33.6,12,6.7,56.7,53.2,65.4,34.6,58.1,41.9,69.862,77.892,80.498,1.92,66.268,78.4,71.4,1.156,1.025,44.259,5.4,8,10,30,9,83,79,73,81,119,221,19,112,112,19,66,46,43,250,171,54,10,71,219,74,295,81,285,52,74,129,225,16,18,143,25,87,3,18.8,115.5,96.7,0.885,525,308,217,58.66666667,51.7,49.1,32.2,31,17,18.3,31.9,70.5,29.5,68.1,68.1,52,49,34.2,32.9,10.8,9.4,55.4,53.4,60.5,39.5,60.4,39.6,68,77.776,80.907,2.079,50.51,72.4,72.2,1.089,1.019,38.067,1.2
2025,16,Wisconsin,3,,,Alabama,2,,,,,68.6675,142,67.7504,148,116.921,18,123.276,10,102.695,90,96.8339,33,26.4425,11,26.317,122.43,96.113,0.942,35,26,9,74.28571,53.6,47.9,33.8,28.1,14.1,14.5,28,73.4,26.6,72,68.6,54.7,46.8,34.9,33,6.1,10.8,54.9,49.3,51.9,48.1,60.9,39.1,67.473,78.113,81.776,2.223,24.761,82.8,72.3,1.157,1.023,35.559,5.9,12,14,26,12,67,52,158,57,17,331,239,43,43,239,148,51,34,122,126,334,301,99,111,347,19,176,195,163,50,26,123,116,1,201,22,86,34,17.3,116,98.7,0.865,585,353,232,60.34188034,52.8,49.9,34,31,16.1,17.4,30.4,71,29,69.6,68.9,53.5,50.4,34.4,32.7,9.9,8.6,55.5,53.1,62,38,61.5,38.5,68.4,78.01,81.219,1.962,56.145,73.9,73,1.11,1.038,34.707,0.7,,76.2512,1,74.9404,1,118.725,9,126.598,4,106.121,176,96.6919,31,29.9064,6,31.278,127.634,96.356,0.962,33,25,8,75.75758,56.3,47.9,40.1,33.9,16.7,13.5,34.7,70.8,29.2,65.3,76.3,59.7,48.8,35,30.8,10.1,12.2,54.1,43.8,53.8,46.2,64.9,35.1,74.645,78.074,82.581,1.819,58.572,71.6,70.4,1.187,1.06,46.471,9.8,5,4,28,5,17,52,25,208,154,350,42,156,156,42,1,4,96,116,32,132,344,116,21,324,43,309,59,1,57,4,261,32,211,92,9,174,1,21.8,118.9,97.1,0.911,526,344,182,65.39923954,53,48.9,37,34,16,17.5,32.5,70.2,29.8,67.5,69.7,54.1,49.4,34.2,32.1,12,10,52.4,48.9,59.3,40.7,60.4,39.6,69,77.65,80.985,2.132,53.403,73,72.2,1.133,1.032,39.535,3.8
2025,16,Houston,1,,,Purdue,4,,,,,62.4183,360,61.5016,360,116.89,19,123.269,11,91.9137,1,87.8253,2,35.4439,3,36.804,124.791,87.987,0.982,34,30,4,88.23529,52.7,44.9,28.2,34.1,14.6,21.7,36.1,70.7,29.3,63.9,62.4,49,43.9,39.8,30.9,15.8,6.6,44.4,55,65.5,34.5,56.9,43.1,61.425,76.82,79.578,2.278,75.695,74.1,70.9,1.167,0.92,38.577,11.6,2,9,1,1,91,4,318,214,27,17,16,159,159,16,360,269,5,4,36,6,9,333,265,69,296,59,310,360,238,255,105,5,112,121,18,1,14,18.8,115.5,96.7,0.885,525,308,217,58.66666667,51.7,49.1,32.2,31,17,18.3,31.9,70.5,29.5,68.1,68.1,52,49,34.2,32.9,10.8,9.4,55.4,53.4,60.5,39.5,60.4,39.6,68,77.776,80.907,2.079,50.51,72.4,72.2,1.089,1.019,38.067,1.2,,66.5761,257,65.0357,297,117.029,16,124.163,7,106.819,192,100.363,61,23.8002,19,25.043,125.046,100.003,0.929,33,22,11,66.66667,56.3,52,34.6,31,15.6,17.8,31,70.1,29.9,69,66.6,55.5,56.4,38.5,30.7,5.3,8.8,57.7,58,61.9,38.1,57.3,42.7,65.042,77.045,80.639,1.484,73.946,73,72.6,1.17,1.068,38.46,4.3,16,8,68,19,17,242,132,128,74,133,152,191,191,152,260,37,350,10,28,356,136,54,318,174,194,66,301,294,199,111,328,9,150,220,16,193,16,17.3,116,98.7,0.865,585,353,232,60.34188034,52.8,49.9,34,31,16.1,17.4,30.4,71,29,69.6,68.9,53.5,50.4,34.4,32.7,9.9,8.6,55.5,53.1,62,38,61.5,38.5,68.4,78.01,81.219,1.962,56.145,73.9,73,1.11,1.038,34.707,0.7
2025,16,Kentucky,3,,,Tennessee,2,,,,,72.7146,11,71.013,24,116.923,17,123.868,8,106.759,191,99.6111,57,24.2565,16,25.148,123.862,98.714,0.931,33,22,11,66.66667,56,50.4,35.9,31,15.2,14,28.7,74.1,25.9,71.3,72.7,55.9,53.7,37.4,30.8,11.3,8,56.7,46.3,58.3,41.7,56.5,43.5,70.867,78.775,82.178,2.329,46.326,73.8,72,1.17,1.068,43.526,5.6,15,11,49,17,21,156,96,128,47,342,221,27,27,221,11,33,290,26,32,82,65,71,47,252,115,49,317,22,14,10,88,60,121,177,16,193,4,21.8,118.9,97.1,0.911,526,344,182,65.39923954,53,48.9,37,34,16,17.5,32.5,70.2,29.8,67.5,69.7,54.1,49.4,34.2,32.1,12,10,52.4,48.9,59.3,40.7,60.4,39.6,69,77.65,80.985,2.132,53.403,73,72.2,1.133,1.032,39.535,3.8,,65.397,312,63.6241,348,114.091,40,119.981,18,95.4042,10,88.5426,3,31.4386,5,28.203,119.285,91.082,0.957,34,27,7,79.41176,52.8,44.4,35.4,29.4,16,17.8,35.4,69.9,30.1,64.6,65.5,54.1,46.7,34,27.8,16.1,9.1,60.2,46.5,57,43,54.9,45.1,63.823,77.149,81.352,2.65,51.743,74.3,74,1.142,0.963,41.282,9.3,7,19,3,6,87,2,112,88,102,133,30,207,207,30,309,68,31,174,1,5,161,28,51,283,83,25,341,336,178,46,11,50,109,280,40,13,9,21.8,118.9,97.1,0.911,526,344,182,65.39923954,53,48.9,37,34,16,17.5,32.5,70.2,29.8,67.5,69.7,54.1,49.4,34.2,32.1,12,10,52.4,48.9,59.3,40.7,60.4,39.6,69,77.65,80.985,2.132,53.403,73,72.2,1.133,1.032,39.535,3.8
